Année,Tournoi,Tour,Joueur_1,Joueur_2,Res_1,Res_2,Cote_1,Cote_2,Tournoi_type
2017,geneva,16,5,0,2,0,1.28,3.67,0
2017,geneva,16,0,0,2,1,1.61,2.33,0
2017,geneva,16,0,34,1,2,1.45,2.77,0
2017,geneva,16,7,0,0,2,2.94,1.4,0
2017,geneva,16,0,0,2,0,1.68,2.16,0
2017,geneva,16,0,34,2,0,1.25,4.1,0
2017,geneva,8,0,6,0,2,4.32,1.23,0
2017,geneva,8,3,0,0,2,1.76,2.08,0
2017,geneva,8,5,0,2,0,1.72,2.04,0
2017,geneva,8,0,4,2,1,2.93,1.41,0
2017,geneva,8,0,0,2,1,1.36,3.2,0
2017,geneva,8,0,2,0,2,6.28,1.14,0
2017,geneva,4,1,6,2,1,1.44,2.85,0
2017,geneva,4,0,0,2,1,1.2,4.64,0
2017,geneva,4,5,0,0,2,1.52,2.55,0
2017,geneva,4,0,2,1,2,3.52,1.32,0
2017,geneva,2,1,0,2,0,1.3,3.54,0
2017,geneva,2,0,2,2,1,4.63,1.2,0
2017,geneva,1,1,0,2,1,1.25,4.19,0
2016,geneva,16,0,0,2,1,1.3,3.47,0
2016,geneva,16,34,0,0,2,6.21,1.12,0
2016,geneva,16,0,34,2,0,1.42,2.86,0
2016,geneva,16,34,0,0,2,5.37,1.16,0
2016,geneva,16,0,0,0,2,5.63,1.14,0
2016,geneva,16,0,7,0,2,2.33,1.6,0
2016,geneva,16,6,35,2,0,1.18,4.91,0
2016,geneva,16,0,0,0,2,2.88,1.41,0
2016,geneva,16,0,0,2,0,1.44,2.74,0
2016,geneva,16,8,0,0,2,2.12,1.71,0
2016,geneva,16,34,0,1,2,1.4,2.92,0
2016,geneva,16,36,0,0,2,2.21,1.61,0
2016,geneva,8,1,0,2,0,1.22,4.29,0
2016,geneva,8,0,0,2,0,1.28,3.72,0
2016,geneva,8,4,0,1,2,1.45,2.74,0
2016,geneva,8,0,7,2,0,1.43,2.75,0
2016,geneva,8,6,0,2,0,1.98,1.8,0
2016,geneva,8,0,3,0,2,2.12,1.67,0
2016,geneva,8,0,0,2,0,1.17,4.98,0
2016,geneva,4,1,0,2,0,1.25,3.79,0
2016,geneva,4,0,0,2,1,3.14,1.35,0
2016,geneva,4,6,3,0,2,1.74,2.04,0
2016,geneva,4,0,2,0,2,3.2,1.35,0
2016,geneva,2,1,0,2,1,1.09,7.2,0
2016,geneva,2,3,2,2,0,2.24,1.62,0
2016,geneva,1,1,3,2,0,1.29,3.56,0
2015,geneva,16,0,34,1,2,4.86,1.17,0
2015,geneva,16,0,0,2,0,1.4,2.81,0
2015,geneva,16,34,5,2,0,1.73,2.06,0
2015,geneva,16,34,0,2,1,2.53,1.5,0
2015,geneva,16,34,0,0,2,1.47,2.59,0
2015,geneva,16,0,6,0,2,2.48,1.52,0
2015,geneva,16,7,0,1,2,3.69,1.27,0
2015,geneva,16,35,0,0,2,1.47,2.61,0
2015,geneva,16,0,0,2,0,1.2,4.39,0
2015,geneva,16,8,0,2,0,1.84,1.9,0
2015,geneva,16,0,0,1,2,2.97,1.38,0
2015,geneva,16,0,35,1,2,1.7,2.11,0
2015,geneva,8,1,0,2,1,1.16,5.16,0
2015,geneva,8,0,0,2,0,1.5,2.49,0
2015,geneva,8,3,0,2,1,1.37,3.05,0
2015,geneva,8,0,6,0,2,2.65,1.45,0
2015,geneva,8,0,0,2,0,1.4,2.9,0
2015,geneva,8,0,4,2,0,1.16,4.99,0
2015,geneva,8,8,0,0,2,2.41,1.54,0
2015,geneva,8,0,2,1,2,3.94,1.25,0
2015,geneva,4,1,0,1,2,1.26,3.75,0
2015,geneva,4,3,6,1,2,1.47,2.62,0
2015,geneva,4,0,0,2,1,1.53,2.49,0
2015,geneva,4,0,2,2,0,3.14,1.36,0
2015,geneva,2,0,6,1,2,1.36,3.12,0
2015,geneva,2,0,0,2,0,1.5,2.57,0
2015,geneva,1,6,0,0,2,3.2,1.36,0
2021,gstaad,16,35,34,0,2,3.03,1.39,0
2021,gstaad,16,0,36,2,1,1.39,3.0,0
2021,gstaad,16,36,0,0,2,1.68,2.19,0
2021,gstaad,16,0,0,2,1,1.75,2.08,0
2021,gstaad,16,0,6,0,2,2.4,1.58,0
2021,gstaad,16,5,35,2,0,1.05,10.6,0
2021,gstaad,16,0,0,2,0,1.73,2.11,0
2021,gstaad,16,0,34,2,0,1.77,2.06,0
2021,gstaad,16,7,0,2,0,1.26,3.85,0
2021,gstaad,16,34,34,0,2,1.46,2.73,0
2021,gstaad,16,0,35,2,0,1.75,2.08,0
2021,gstaad,8,1,0,1,2,1.17,4.98,0
2021,gstaad,8,0,8,2,1,1.61,2.28,0
2021,gstaad,8,3,0,2,0,1.09,7.6,0
2021,gstaad,8,5,0,1,2,1.27,3.82,0
2021,gstaad,8,0,4,0,2,5.32,1.16,0
2021,gstaad,8,7,0,2,1,1.25,4.0,0
2021,gstaad,8,0,2,2,0,2.83,1.43,0
2021,gstaad,4,0,0,2,0,2.39,1.58,0
2021,gstaad,4,3,6,2,1,1.18,4.85,0
2021,gstaad,4,0,4,2,1,3.96,1.25,0
2021,gstaad,4,7,0,2,1,1.62,2.29,0
2021,gstaad,2,0,3,0,2,6.54,1.12,0
2021,gstaad,2,0,7,2,1,2.96,1.4,0
2021,gstaad,1,3,0,2,0,1.13,6.03,0
2019,gstaad,16,0,0,2,1,1.3,3.51,0
2019,gstaad,16,34,35,2,0,2.04,1.76,0
2019,gstaad,16,37,5,0,2,2.9,1.38,0
2019,gstaad,16,0,35,2,0,1.67,2.18,0
2019,gstaad,16,0,0,2,0,1.47,2.66,0
2019,gstaad,16,37,8,2,0,2.83,1.42,0
2019,gstaad,16,7,34,2,1,1.8,1.99,0
2019,gstaad,16,34,0,0,2,1.99,1.81,0
2019,gstaad,16,0,35,2,0,1.81,1.98,0
2019,gstaad,16,6,0,2,1,1.32,3.38,0
2019,gstaad,16,34,0,0,2,2.48,1.53,0
2019,gstaad,16,0,0,0,2,2.2,1.66,0
2019,gstaad,8,1,0,2,0,1.32,3.41,0
2019,gstaad,8,0,5,0,2,2.78,1.43,0
2019,gstaad,8,4,0,1,2,1.44,2.77,0
2019,gstaad,8,0,0,1,2,1.45,2.72,0
2019,gstaad,8,7,0,2,1,1.43,2.78,0
2019,gstaad,8,0,3,1,2,4.11,1.23,0
2019,gstaad,8,6,0,2,0,1.62,2.27,0
2019,gstaad,8,0,2,2,0,2.05,1.75,0
2019,gstaad,4,1,5,1,2,1.27,3.84,0
2019,gstaad,4,0,0,1,2,1.91,1.89,0
2019,gstaad,4,7,3,2,0,2.16,1.73,0
2019,gstaad,4,6,0,0,2,2.26,1.64,0
2019,gstaad,2,5,0,1,2,1.3,3.55,0
2019,gstaad,2,7,0,0,2,2.27,1.64,0
2019,gstaad,1,0,0,0,2,3.96,1.25,0
2018,gstaad,16,34,34,1,2,1.41,2.89,0
2018,gstaad,16,35,35,2,1,3.09,1.38,0
2018,gstaad,16,34,6,2,1,2.41,1.54,0
2018,gstaad,16,0,0,2,0,1.57,2.41,0
2018,gstaad,16,36,0,2,1,1.25,3.75,0
2018,gstaad,16,0,8,0,2,1.73,2.05,0
2018,gstaad,16,5,34,1,2,1.25,4.0,0
2018,gstaad,16,35,0,2,0,1.62,2.3,0
2018,gstaad,16,0,0,2,0,1.46,2.73,0
2018,gstaad,16,7,0,0,2,1.68,2.19,0
2018,gstaad,16,0,0,0,2,2.15,1.67,0
2018,gstaad,16,0,34,2,0,1.41,2.95,0
2018,gstaad,8,1,0,1,2,1.24,4.12,0
2018,gstaad,8,0,0,0,2,5.06,1.17,0
2018,gstaad,8,4,0,0,2,1.68,2.16,0
2018,gstaad,8,0,8,1,2,3.79,1.27,0
2018,gstaad,8,0,0,2,1,3.04,1.38,0
2018,gstaad,8,0,3,2,1,3.36,1.32,0
2018,gstaad,8,0,0,1,2,1.62,2.22,0
2018,gstaad,8,0,2,1,2,2.59,1.49,0
2018,gstaad,4,0,0,2,1,2.03,1.77,0
2018,gstaad,4,0,8,2,0,1.77,2.03,0
2018,gstaad,4,0,0,1,2,3.03,1.38,0
2018,gstaad,4,0,2,0,2,3.24,1.35,0
2018,gstaad,2,0,0,0,2,3.16,1.36,0
2018,gstaad,2,0,2,1,2,3.45,1.31,0
2018,gstaad,1,0,2,2,0,2.6,1.52,0
2017,gstaad,16,0,0,1,2,2.0,1.79,0
2017,gstaad,16,0,0,2,1,2.68,1.47,0
2017,gstaad,16,0,6,0,2,3.45,1.31,0
2017,gstaad,16,34,0,2,1,1.7,2.16,0
2017,gstaad,16,0,0,1,2,1.86,1.92,0
2017,gstaad,16,0,8,0,2,2.65,1.48,0
2017,gstaad,16,5,35,2,0,1.19,4.67,0
2017,gstaad,16,34,37,0,2,2.75,1.46,0
2017,gstaad,16,0,0,2,0,2.21,1.67,0
2017,gstaad,16,7,0,0,2,1.61,2.31,0
2017,gstaad,16,34,0,0,2,2.46,1.56,0
2017,gstaad,16,35,34,0,2,5.94,1.14,0
2017,gstaad,8,1,0,2,1,1.16,5.14,0
2017,gstaad,8,0,6,0,2,2.68,1.48,0
2017,gstaad,8,3,0,1,2,1.45,2.78,0
2017,gstaad,8,0,8,0,2,2.26,1.64,0
2017,gstaad,8,5,0,1,2,2.18,1.66,0
2017,gstaad,8,0,4,1,2,3.85,1.27,0
2017,gstaad,8,0,0,0,2,1.75,2.08,0
2017,gstaad,8,0,2,0,2,8.95,1.07,0
2017,gstaad,4,1,6,0,2,1.67,2.18,0
2017,gstaad,4,0,8,2,1,2.49,1.54,0
2017,gstaad,4,0,4,1,2,1.92,1.86,0
2017,gstaad,4,0,2,0,2,4.59,1.2,0
2017,gstaad,2,6,0,1,2,1.43,2.83,0
2017,gstaad,2,4,2,2,1,2.51,1.53,0
2017,gstaad,1,0,4,0,2,3.5,1.31,0
2016,gstaad,16,34,34,1,2,1.51,2.56,0
2016,gstaad,16,0,0,2,1,1.64,2.25,0
2016,gstaad,16,0,5,2,1,7.34,1.09,0
2016,gstaad,16,0,0,2,0,2.77,1.4,0
2016,gstaad,16,35,7,0,2,11.55,1.04,0
2016,gstaad,16,8,0,2,0,1.18,4.86,0
2016,gstaad,16,0,35,1,2,1.52,2.52,0
2016,gstaad,16,34,0,2,0,3.12,1.33,0
2016,gstaad,16,36,0,0,2,3.12,1.33,0
2016,gstaad,16,0,0,2,1,1.6,2.32,0
2016,gstaad,16,34,35,2,0,1.06,9.07,0
2016,gstaad,8,1,0,2,0,1.1,7.35,0
2016,gstaad,8,0,0,2,1,1.4,2.7,0
2016,gstaad,8,4,0,1,2,1.46,2.57,0
2016,gstaad,8,0,7,1,2,4.18,1.21,0
2016,gstaad,8,8,0,2,0,1.26,3.87,0
2016,gstaad,8,0,3,0,2,5.15,1.16,0
2016,gstaad,8,0,0,0,2,2.01,1.79,0
2016,gstaad,8,0,2,2,0,2.7,3.15,0
2016,gstaad,4,1,0,2,0,1.27,3.64,0
2016,gstaad,4,0,7,2,0,1.58,2.3,0
2016,gstaad,4,8,3,2,1,2.53,1.5,0
2016,gstaad,4,0,0,2,0,1.76,2.06,0
2016,gstaad,2,1,0,2,1,1.56,2.46,0
2016,gstaad,2,8,0,0,2,1.66,2.24,0
2016,gstaad,1,1,0,2,0,1.58,2.34,0
2015,gstaad,16,35,34,0,2,1.8,1.96,0
2015,gstaad,16,34,0,0,2,4.12,1.22,0
2015,gstaad,16,35,6,0,2,4.91,1.17,0
2015,gstaad,16,34,0,0,2,2.29,1.57,0
2015,gstaad,16,0,0,2,0,1.82,1.93,0
2015,gstaad,16,0,5,0,2,4.44,1.2,0
2015,gstaad,16,7,0,2,0,1.3,3.34,0
2015,gstaad,16,0,0,2,1,1.7,2.07,0
2015,gstaad,16,35,0,0,2,6.23,1.11,0
2015,gstaad,16,8,0,2,0,1.42,2.78,0
2015,gstaad,16,0,0,2,0,3.32,1.32,0
2015,gstaad,8,1,0,2,0,1.22,4.12,0
2015,gstaad,8,0,6,1,2,2.36,1.56,0
2015,gstaad,8,4,0,2,0,1.47,2.62,0
2015,gstaad,8,0,5,0,2,5.37,1.15,0
2015,gstaad,8,7,0,2,0,1.48,2.6,0
2015,gstaad,8,0,3,0,2,2.29,1.6,0
2015,gstaad,8,8,0,2,0,1.29,3.52,0
2015,gstaad,8,0,2,1,2,2.13,1.66,0
2015,gstaad,4,1,6,2,1,1.29,3.58,0
2015,gstaad,4,4,5,1,2,2.3,1.57,0
2015,gstaad,4,7,3,1,2,2.83,1.39,0
2015,gstaad,4,8,2,0,2,1.68,2.13,0
2015,gstaad,2,1,5,2,0,1.61,2.28,0
2015,gstaad,2,3,2,2,1,1.33,3.35,0
2015,gstaad,1,1,3,0,2,1.59,2.3,0
2014,gstaad,16,0,0,0,2,1.8,1.9,0
2014,gstaad,16,34,35,0,2,2.52,1.61,0
2014,gstaad,16,0,7,1,2,2.89,1.38,0
2014,gstaad,16,0,0,2,0,1.56,2.33,0
2014,gstaad,16,34,0,0,2,2.41,1.52,0
2014,gstaad,16,0,5,0,2,2.74,1.41,0
2014,gstaad,16,8,35,0,2,1.25,3.71,0
2014,gstaad,16,0,34,2,1,1.55,2.32,0
2014,gstaad,16,0,34,2,0,1.17,4.66,0
2014,gstaad,16,0,35,1,2,1.48,2.71,0
2014,gstaad,8,1,0,2,0,1.17,4.56,0
2014,gstaad,8,0,7,1,2,3.9,1.23,0
2014,gstaad,8,3,0,1,2,1.86,1.84,0
2014,gstaad,8,0,5,2,0,2.51,1.49,0
2014,gstaad,8,0,0,2,0,1.58,2.28,0
2014,gstaad,8,0,4,1,2,3.05,1.37,0
2014,gstaad,8,0,0,2,0,1.39,2.85,0
2014,gstaad,8,0,2,0,2,3.69,1.25,0
2014,gstaad,4,1,7,1,2,1.35,3.02,0
2014,gstaad,4,0,0,2,0,1.65,2.15,0
2014,gstaad,4,0,4,1,2,2.42,1.53,0
2014,gstaad,4,0,2,2,0,1.86,1.84,0
2014,gstaad,2,7,0,0,2,2.79,1.4,0
2014,gstaad,2,4,0,1,2,1.52,2.43,0
2014,gstaad,1,0,0,0,2,1.63,2.18,0
2013,gstaad,16,0,35,2,1,1.24,3.76,0
2013,gstaad,16,34,0,0,2,2.81,1.4,0
2013,gstaad,16,35,8,0,2,3.72,1.25,0
2013,gstaad,16,0,0,2,1,1.34,3.12,0
2013,gstaad,16,0,34,2,0,1.28,3.5,0
2013,gstaad,16,0,6,1,2,2.95,1.37,0
2013,gstaad,16,7,0,0,2,2.77,1.41,0
2013,gstaad,16,0,0,2,0,2.13,1.66,0
2013,gstaad,16,0,34,2,0,1.39,2.88,0
2013,gstaad,16,5,34,2,0,1.24,3.86,0
2013,gstaad,16,0,0,1,2,2.13,1.66,0
2013,gstaad,16,0,0,2,0,1.46,2.6,0
2013,gstaad,8,1,0,0,2,1.1,6.69,0
2013,gstaad,8,4,0,2,0,1.3,3.35,0
2013,gstaad,8,0,6,1,2,2.32,1.56,0
2013,gstaad,8,0,0,2,0,2.13,1.65,0
2013,gstaad,8,0,3,2,0,2.17,1.63,0
2013,gstaad,8,5,0,2,0,1.38,2.89,0
2013,gstaad,8,0,2,0,2,5.25,1.14,0
2013,gstaad,4,0,0,0,2,1.75,1.97,0
2013,gstaad,4,4,6,1,2,1.42,2.7,0
2013,gstaad,4,0,0,1,2,1.58,2.26,0
2013,gstaad,2,0,6,0,2,2.41,1.53,0
2013,gstaad,2,0,5,2,1,2.18,1.64,0
2013,gstaad,1,6,0,2,0,1.4,2.85,0
2012,gstaad,16,35,34,0,2,5.0,1.14,0
2012,gstaad,16,34,34,1,2,1.66,2.12,0
2012,gstaad,16,35,7,0,2,4.21,1.2,0
2012,gstaad,16,0,0,0,2,1.5,2.48,0
2012,gstaad,16,0,0,1,2,2.44,1.52,0
2012,gstaad,16,0,8,2,0,1.58,2.25,0
2012,gstaad,16,5,0,2,1,1.36,3.01,0
2012,gstaad,16,0,0,2,0,1.31,3.31,0
2012,gstaad,16,6,0,1,2,2.14,1.65,0
2012,gstaad,16,34,0,2,1,1.7,2.07,0
2012,gstaad,16,0,0,2,1,1.36,3.02,0
2012,gstaad,8,1,0,2,1,1.11,6.14,0
2012,gstaad,8,0,7,2,1,4.58,1.17,0
2012,gstaad,8,0,0,0,2,1.22,4.01,0
2012,gstaad,8,0,0,2,1,2.38,1.53,0
2012,gstaad,8,5,0,2,1,1.7,2.06,0
2012,gstaad,8,0,4,2,1,1.65,2.14,0
2012,gstaad,8,0,0,2,1,1.18,4.42,0
2012,gstaad,8,0,2,2,0,3.02,1.35,0
2012,gstaad,4,1,0,2,0,1.11,6.05,0
2012,gstaad,4,0,0,2,1,1.71,2.05,0
2012,gstaad,4,5,0,0,2,2.75,1.42,0
2012,gstaad,4,0,0,2,0,1.4,2.8,0
2012,gstaad,2,1,0,2,0,1.25,3.68,0
2012,gstaad,2,0,0,2,0,1.52,2.44,0
2012,gstaad,1,1,0,1,2,1.56,2.37,0
2021,halle,16,1,0,0,2,1.26,3.88,0
2021,halle,16,0,34,0,2,1.82,1.99,0
2021,halle,16,0,0,2,0,1.55,2.45,0
2021,halle,16,34,5,0,2,5.4,1.16,0
2021,halle,16,3,0,2,1,1.22,4.35,0
2021,halle,16,0,0,2,1,1.51,2.41,0
2021,halle,16,34,0,1,2,3.12,1.37,0
2021,halle,16,0,6,2,0,2.82,1.43,0
2021,halle,16,38,35,0,2,2.94,1.41,0
2021,halle,16,0,35,2,0,1.36,3.17,0
2021,halle,16,0,4,0,2,2.51,1.53,0
2021,halle,16,8,0,0,2,2.24,1.66,0
2021,halle,16,0,34,1,2,1.9,1.9,0
2021,halle,16,34,0,2,1,1.55,2.46,0
2021,halle,16,34,36,2,0,1.8,2.01,0
2021,halle,8,0,0,1,2,1.36,3.17,0
2021,halle,8,0,5,2,1,2.65,1.48,0
2021,halle,8,3,0,1,2,1.41,2.92,0
2021,halle,8,0,0,1,2,2.08,1.75,0
2021,halle,8,0,0,0,2,2.66,1.48,0
2021,halle,8,0,4,0,2,4.22,1.23,0
2021,halle,8,0,0,2,0,1.26,3.83,0
2021,halle,8,0,0,2,0,2.12,1.72,0
2021,halle,4,0,0,0,2,3.93,1.26,0
2021,halle,4,0,0,2,1,1.68,2.18,0
2021,halle,4,0,4,0,2,3.63,1.29,0
2021,halle,4,0,0,0,2,1.63,2.3,0
2021,halle,2,0,0,1,2,1.61,2.31,0
2021,halle,2,4,0,2,1,1.24,4.1,0
2021,halle,1,0,4,2,0,2.91,1.42,0
2019,halle,16,1,0,2,0,1.08,8.26,0
2019,halle,16,35,0,2,0,1.38,3.02,0
2019,halle,16,35,0,0,2,2.98,1.39,0
2019,halle,16,0,7,0,2,2.47,1.54,0
2019,halle,16,4,0,2,0,1.21,4.45,0
2019,halle,16,34,0,2,0,2.12,1.71,0
2019,halle,16,35,34,1,2,2.46,1.54,0
2019,halle,16,0,5,2,0,2.61,1.49,0
2019,halle,16,6,0,0,2,3.64,1.28,0
2019,halle,16,34,34,2,0,1.36,3.1,0
2019,halle,16,0,0,2,0,1.17,5.08,0
2019,halle,16,36,3,0,2,4.2,1.23,0
2019,halle,16,8,0,0,2,3.87,1.26,0
2019,halle,16,0,0,1,2,1.67,2.18,0
2019,halle,16,0,0,2,0,2.3,1.6,0
2019,halle,16,0,2,0,2,5.16,1.16,0
2019,halle,8,1,0,2,1,1.18,4.94,0
2019,halle,8,0,7,0,2,2.4,1.56,0
2019,halle,8,4,0,2,1,1.23,4.16,0
2019,halle,8,0,0,1,2,3.28,1.34,0
2019,halle,8,0,0,2,1,1.23,4.15,0
2019,halle,8,0,3,1,2,1.82,1.93,0
2019,halle,8,0,0,2,1,1.21,4.35,0
2019,halle,8,0,2,0,2,2.57,1.5,0
2019,halle,4,1,7,2,1,1.17,5.08,0
2019,halle,4,0,3,2,0,1.67,2.19,0
2019,halle,4,0,2,2,1,2.43,1.54,0
2019,halle,2,1,0,2,0,1.08,8.0,0
2019,halle,2,0,0,0,2,1.61,2.32,0
2019,halle,1,1,0,2,0,1.15,5.52,0
2018,halle,16,1,0,2,0,1.05,10.9,0
2018,halle,16,0,0,2,0,1.86,1.93,0
2018,halle,16,0,38,0,2,2.64,1.49,0
2018,halle,16,3,34,2,0,1.29,3.6,0
2018,halle,16,35,0,1,2,1.59,2.38,0
2018,halle,16,34,34,0,2,2.39,1.57,0
2018,halle,16,0,5,2,0,2.44,1.56,0
2018,halle,16,7,34,2,0,1.2,4.64,0
2018,halle,16,0,0,0,2,1.8,1.97,0
2018,halle,16,0,0,2,1,1.45,2.74,0
2018,halle,16,0,4,0,2,2.98,1.4,0
2018,halle,16,8,35,0,2,1.29,3.65,0
2018,halle,16,0,36,2,0,1.61,2.31,0
2018,halle,16,36,35,2,0,1.6,2.39,0
2018,halle,16,0,2,2,0,3.4,1.33,0
2018,halle,8,1,0,2,1,1.05,10.65,0
2018,halle,8,0,6,2,1,2.68,1.47,0
2018,halle,8,3,0,0,2,1.27,3.75,0
2018,halle,8,0,0,2,0,2.35,1.58,0
2018,halle,8,7,0,0,2,1.63,2.25,0
2018,halle,8,0,4,0,2,3.12,1.36,0
2018,halle,8,0,0,0,2,1.74,2.07,0
2018,halle,8,0,0,0,2,4.95,1.17,0
2018,halle,4,1,0,2,0,1.08,8.65,0
2018,halle,4,0,0,0,2,1.73,2.09,0
2018,halle,4,0,4,1,2,1.81,1.99,0
2018,halle,4,0,0,0,2,2.71,1.47,0
2018,halle,2,1,0,2,0,1.07,9.85,0
2018,halle,1,1,0,1,2,1.14,5.86,0
2017,halle,16,1,36,2,0,1.06,10.75,0
2017,halle,16,34,0,0,2,3.22,1.36,0
2017,halle,16,0,0,0,2,1.89,1.86,0
2017,halle,16,0,6,1,2,2.33,1.61,0
2017,halle,16,3,0,2,1,1.41,2.96,0
2017,halle,16,0,0,2,1,1.98,1.78,0
2017,halle,16,0,34,0,2,1.33,3.42,0
2017,halle,16,35,8,2,1,2.33,1.6,0
2017,halle,16,7,0,2,1,1.08,8.4,0
2017,halle,16,35,34,2,1,2.54,1.52,0
2017,halle,16,0,0,1,2,4.62,1.21,0
2017,halle,16,0,4,0,2,12.0,1.05,0
2017,halle,16,5,0,1,2,1.71,2.15,0
2017,halle,16,35,0,0,2,1.92,1.88,0
2017,halle,16,0,0,2,1,1.72,2.14,0
2017,halle,16,34,2,0,2,5.28,1.17,0
2017,halle,8,1,0,2,0,1.13,6.22,0
2017,halle,8,0,6,2,1,2.36,1.58,0
2017,halle,8,0,0,1,2,1.64,2.25,0
2017,halle,8,7,0,2,1,1.37,3.12,0
2017,halle,8,0,4,0,2,3.15,1.37,0
2017,halle,8,0,0,2,0,1.54,2.52,0
2017,halle,8,0,2,2,0,4.83,1.19,0
2017,halle,4,1,0,2,0,1.09,8.38,0
2017,halle,4,0,0,2,1,1.44,2.82,0
2017,halle,4,7,4,1,2,3.78,1.28,0
2017,halle,4,0,0,2,1,1.38,3.15,0
2017,halle,2,1,0,2,0,1.08,9.0,0
2017,halle,2,4,0,2,1,1.37,3.23,0
2017,halle,1,1,4,2,0,1.43,2.9,0
2016,halle,16,1,35,2,0,1.04,11.9,0
2016,halle,16,0,0,0,2,1.57,2.36,0
2016,halle,16,0,34,1,2,1.99,1.81,0
2016,halle,16,0,5,1,2,4.45,1.21,0
2016,halle,16,4,0,0,2,1.32,3.43,0
2016,halle,16,35,0,2,0,1.25,3.8,0
2016,halle,16,34,34,0,2,1.86,1.94,0
2016,halle,16,0,7,2,0,1.7,2.14,0
2016,halle,16,8,0,2,0,1.16,5.34,0
2016,halle,16,0,0,2,0,1.4,2.92,0
2016,halle,16,0,0,0,2,3.22,1.35,0
2016,halle,16,0,3,0,2,4.24,1.22,0
2016,halle,16,6,0,0,2,1.33,3.37,0
2016,halle,16,34,35,2,1,2.45,1.59,0
2016,halle,16,37,37,0,2,4.57,1.19,0
2016,halle,16,0,2,1,2,9.13,1.07,0
2016,halle,8,1,0,2,0,1.04,12.3,0
2016,halle,8,0,0,2,0,1.54,2.46,0
2016,halle,8,8,0,2,1,1.51,2.57,0
2016,halle,8,0,3,0,2,5.42,1.15,0
2016,halle,8,0,0,2,0,1.24,3.99,0
2016,halle,4,1,5,2,0,1.14,5.56,0
2016,halle,4,0,0,0,2,1.84,1.91,0
2016,halle,4,0,0,0,2,1.53,2.46,0
2016,halle,2,1,0,1,2,1.22,4.35,0
2016,halle,2,3,0,0,2,1.2,4.53,0
2016,halle,1,0,0,1,2,1.47,2.74,0
2015,halle,16,1,0,2,1,1.16,5.13,0
2015,halle,16,0,0,2,0,2.32,1.58,0
2015,halle,16,35,0,1,2,1.97,1.78,0
2015,halle,16,0,7,2,0,2.84,1.41,0
2015,halle,16,3,0,2,0,1.03,12.4,0
2015,halle,16,0,0,1,2,1.64,2.17,0
2015,halle,16,35,34,2,0,2.19,1.65,0
2015,halle,16,0,8,1,2,3.33,1.31,0
2015,halle,16,5,34,2,1,1.51,2.53,0
2015,halle,16,0,0,2,0,2.24,1.61,0
2015,halle,16,0,0,1,2,1.47,2.59,0
2015,halle,16,0,4,0,2,3.58,1.29,0
2015,halle,16,6,0,0,2,2.95,1.37,0
2015,halle,16,34,34,2,1,1.49,2.57,0
2015,halle,16,35,0,2,0,1.43,2.71,0
2015,halle,16,0,2,0,2,5.58,1.13,0
2015,halle,8,1,0,2,0,1.13,6.29,0
2015,halle,8,0,0,2,0,2.92,1.39,0
2015,halle,8,3,0,2,0,1.1,7.03,0
2015,halle,8,0,8,1,2,2.87,1.41,0
2015,halle,8,5,0,1,2,2.13,1.68,0
2015,halle,8,0,4,0,2,4.66,1.18,0
2015,halle,8,0,0,2,1,1.57,2.39,0
2015,halle,8,0,2,0,2,4.79,1.18,0
2015,halle,4,1,0,2,0,1.07,8.83,0
2015,halle,4,3,8,1,2,1.33,3.34,0
2015,halle,4,0,2,1,2,5.09,1.16,0
2015,halle,2,1,8,2,0,1.18,5.04,0
2015,halle,1,1,0,2,0,1.1,7.2,0
2014,halle,16,35,34,2,0,1.67,2.1,0
2014,halle,16,0,0,0,2,3.72,1.25,0
2014,halle,16,34,8,2,0,3.49,1.28,0
2014,halle,16,35,0,2,0,1.86,1.84,0
2014,halle,16,0,0,2,1,2.1,1.67,0
2014,halle,16,0,5,2,0,4.3,1.19,0
2014,halle,16,36,0,0,2,3.26,1.32,0
2014,halle,16,34,0,1,2,2.05,1.71,0
2014,halle,16,0,0,2,0,1.38,2.89,0
2014,halle,16,6,0,0,2,1.63,2.18,0
2014,halle,16,0,34,2,1,1.25,3.71,0
2014,halle,16,35,0,0,2,1.23,3.91,0
2014,halle,8,1,0,0,2,1.16,4.78,0
2014,halle,8,0,0,2,0,1.08,7.38,0
2014,halle,8,3,0,0,2,1.11,6.12,0
2014,halle,8,0,0,2,0,2.14,1.65,0
2014,halle,8,0,4,1,2,2.09,1.68,0
2014,halle,8,0,0,0,2,1.36,3.0,0
2014,halle,8,0,2,1,2,14.25,1.02,0
2014,halle,4,0,0,1,2,3.41,1.3,0
2014,halle,4,0,0,0,2,2.01,1.73,0
2014,halle,4,0,4,0,2,4.48,1.19,0
2014,halle,2,0,0,1,2,1.14,5.21,0
2014,halle,2,4,2,0,2,2.64,1.46,0
2014,halle,1,0,2,0,2,7.94,1.07,0
2013,halle,16,35,34,2,0,1.56,2.33,0
2013,halle,16,35,0,2,1,2.72,1.41,0
2013,halle,16,0,7,2,1,7.75,1.07,0
2013,halle,16,0,0,1,2,2.4,1.52,0
2013,halle,16,34,0,2,0,3.61,1.27,0
2013,halle,16,0,5,2,0,2.54,1.48,0
2013,halle,16,6,0,2,0,1.06,8.44,0
2013,halle,16,0,0,2,0,1.86,1.84,0
2013,halle,16,0,0,2,0,1.09,6.94,0
